Gender,EmployeeID,MonthlyIncome,PerformanceRating,PercentSalaryHike,JobLevel,Education,JobInvolvement,StockOptionLevel,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,JR_HealthRep,JR_HHRR,JR_LabTec,JR_Man,JR_MftDir,JR_ResDir,JR_ResSci,JR_SaleExc,JR_SaleRep,MaritalStatus,DistanceFromHome,TotalWorkingYears,Age,NumCompaniesWorked,Dept_HHRR,Dept_R&Dev,Dept_Sales,Ed_HHRR,Ed_LifeSci,Ed_Mktg,Ed_Med,Ed_Tech,Ed_Other,BusinessTravel,Attrition
0,3282,27200,3,14,2,3,3,1,5,3.0,2.0,3.0,3,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0
0,3283,171810,3,14,2,1,2,0,14,3.0,3.0,3.0,2,6,8,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,3284,22380,3,14,3,3,3,0,1,1.0,3.0,3.0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,3,0,0,1,0,0,1,0,0,0,2,0
0,3285,14830,3,13,2,3,3,0,0,3.0,4.0,2.0,3,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0
0,3286,56050,3,12,1,4,3,2,1,2.0,3.0,3.0,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0
0,3287,72950,3,15,2,2,3,0,9,2.0,2.0,2.0,3,7,8,0,0,0,0,0,0,0,0,1,1,4,1,2,0,0,1,0,0,0,0,1,0,0,1,0
0,3288,23060,3,19,2,3,3,1,4,1.0,1.0,2.0,5,1,2,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,0,1,0,0,0,1,0,0,2,0
0,3289,23480,3,14,3,4,3,1,5,3.0,4.0,3.0,3,1,3,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0
1,3290,89980,3,14,2,2,4,2,9,3.0,4.0,4.0,2,7,7,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,1,1
0,3291,43190,3,11,4,3,4,0,9,3.0,4.0,2.0,3,7,3,0,0,0,0,1,0,0,0,0,2,3,1,3,2,1,0,0,0,0,0,0,1,0,1,1
0,3292,61320,3,13,2,2,2,0,4,2.0,1.0,3.0,3,1,0,1,0,0,0,0,0,0,0,0,1,5,2,2,3,0,1,0,0,0,0,1,0,0,1,0
0,3293,33460,4,21,2,4,2,1,9,3.0,4.0,3.0,2,0,8,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,3294,108550,3,13,1,3,3,1,8,3.0,3.0,4.0,2,1,6,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
1,3295,22310,3,12,1,2,2,0,8,2.0,2.0,3.0,3,7,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,3297,20240,4,23,1,4,3,0,8,3.0,3.0,3.0,2,1,7,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,2,1
1,3298,27130,3,11,1,3,3,0,0,4.0,4.0,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,3299,94390,3,15,3,3,3,3,20,1.0,3.0,2.0,0,4,17,0,0,0,0,0,0,1,0,0,1,3,2,2,1,0,0,1,0,0,0,1,0,0,1,0
1,3300,25660,3,11,1,5,3,1,5,4.0,2.0,2.0,3,2,3,0,0,0,0,0,0,0,1,0,2,4,1,2,4,0,0,1,0,0,0,1,0,0,1,0
0,3301,199260,3,11,1,3,4,3,4,1.0,1.0,2.0,5,0,1,0,0,1,0,0,0,0,0,0,2,3,0,1,3,0,1,0,0,0,0,1,0,0,1,0
0,3302,24510,3,13,3,4,2,1,9,1.0,1.0,3.0,3,0,8,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,3303,94190,4,24,2,4,2,1,6,3.0,1.0,2.0,5,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,3304,86860,3,13,3,4,3,0,18,2.0,4.0,2.0,2,4,11,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,3305,30380,4,20,4,4,3,0,5,2.0,4.0,2.0,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
0,3306,30580,3,14,5,5,3,1,5,2.0,4.0,2.0,2,0,3,0,0,0,0,0,0,0,0,1,3,0,1,1,4,0,1,0,0,0,0,1,0,0,2,0
0,3307,23250,3,18,4,3,4,1,5,1.0,4.0,3.0,1,0,4,0,0,0,0,0,0,0,1,0,1,1,3,2,3,0,0,1,0,0,1,0,0,0,1,0
0,3308,20880,3,15,2,5,3,3,5,4.0,1.0,3.0,2,0,2,1,0,0,0,0,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,1,0,1,0
1,3309,30720,3,12,1,3,1,0,5,3.0,3.0,2.0,4,1,3,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,1,0,0,0,1,0
0,3310,50060,3,16,2,1,3,1,9,3.0,4.0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0,1,0,0,1,0,0,0,0,2,0
1,3311,42570,3,15,4,2,3,0,1,4.0,3.0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,3,4,0,1,2,0,0,1,0,1,0,0,0,0,1,0
1,3312,25000,3,16,1,4,3,2,5,2.0,4.0,3.0,3,0,4,1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,3313,11020,3,19,1,2,2,0,2,4.0,4.0,1.0,3,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0
1,3314,104530,3,11,1,3,3,1,3,1.0,4.0,2.0,2,0,2,0,0,1,0,0,0,0,0,0,1,4,1,2,1,0,1,0,0,0,0,1,0,0,1,0
1,3315,22880,3,16,2,4,2,1,2,2.0,4.0,3.0,4,2,2,0,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,1,0,1,0,0,0,0,2,0
0,3316,39290,4,24,2,3,2,0,5,1.0,1.0,3.0,6,0,3,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1,3317,23110,3,11,1,3,3,1,5,3.0,1.0,3.0,2,0,3,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,3318,31400,3,13,1,2,2,1,17,4.0,3.0,3.0,2,5,15,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,3319,36900,3,13,1,2,4,1,10,4.0,2.0,2.0,2,7,8,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,1,0,0,0,2,1
0,3320,44500,3,13,1,3,3,0,3,4.0,4.0,3.0,3,0,2,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,3321,27560,3,12,4,3,3,2,5,3.0,1.0,4.0,2,0,3,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,3322,190330,3,18,2,3,3,1,4,3.0,1.0,3.0,5,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,1,0,1,0
0,3323,187220,4,22,2,5,3,1,5,1.0,4.0,2.0,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,3324,95470,3,13,1,5,2,1,10,2.0,2.0,3.0,3,5,3,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,2,0
0,3325,137340,3,13,1,2,4,0,2,2.0,2.0,3.0,3,1,2,0,0,0,0,0,0,0,1,0,1,4,0,2,0,0,0,1,0,0,0,1,0,0,1,0
1,3326,199990,4,23,2,1,3,1,5,3.0,4.0,2.0,6,1,3,0,0,0,0,0,0,1,0,0,1,3,1,2,1,0,1,0,0,0,0,0,1,0,1,0
1,3327,22790,3,12,3,3,3,1,6,4.0,4.0,3.0,3,0,2,0,0,0,0,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,3328,59160,3,12,3,3,3,0,3,2.0,3.0,3.0,2,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,0,1,0,0,0,1,1
0,3329,20890,3,16,1,3,2,0,2,1.0,4.0,3.0,2,2,2,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,1,0,0,1,0,0,0,0,1,0
0,3330,167920,3,12,3,3,4,1,13,4.0,2.0,3.0,3,4,8,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
1,3331,35640,3,11,3,4,1,0,5,3.0,4.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,2,0,1,0,0,1,0,0,0,0,2,0
0,3332,44250,4,22,1,1,4,1,12,4.0,4.0,3.0,2,3,8,0,0,0,0,0,0,0,1,0,2,0,3,2,3,0,1,0,0,0,0,1,0,0,1,0
0,3333,52650,3,11,1,3,3,1,5,4.0,4.0,2.0,4,2,2,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,1,0,0,2,0
1,3334,65530,3,15,3,4,3,0,7,3.0,4.0,3.0,2,7,7,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,1,0,0,1,0,0,0,1,0
1,3335,62610,3,12,2,5,3,0,10,1.0,2.0,3.0,1,0,9,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1,3336,42980,4,20,1,3,3,1,31,1.0,1.0,3.0,6,14,7,0,0,1,0,0,0,0,0,0,3,3,3,2,0,0,1,0,0,0,0,1,0,0,0,0
1,3337,68040,3,14,3,3,2,1,5,4.0,4.0,3.0,3,0,4,0,1,0,0,0,0,0,0,0,1,0,1,2,4,0,1,0,0,0,0,0,0,1,1,0
0,3338,38150,3,11,2,3,3,1,4,4.0,2.0,4.0,3,0,3,0,0,0,0,1,0,0,0,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
1,3339,27410,3,15,1,1,2,1,1,1.0,4.0,1.0,5,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0,3341,76390,3,14,2,2,3,0,8,2.0,1.0,3.0,6,7,1,0,0,0,0,1,0,0,0,0,1,5,0,2,0,0,1,0,0,1,0,0,0,0,1,0
1,3342,23280,3,11,1,5,3,2,4,1.0,4.0,3.0,3,0,2,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,3343,21530,3,11,1,2,3,0,1,4.0,4.0,2.0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,4,0,0,1,0,0,0,0,1,0,2,1
0,3344,48760,3,16,2,4,3,2,1,1.0,2.0,4.0,4,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,2,0,0,1,0,0,1,0,0,0,1,0
0,3345,93960,3,12,2,3,1,0,2,3.0,3.0,2.0,6,0,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,3346,104000,3,13,2,3,3,1,1,4.0,4.0,2.0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,3347,84740,3,14,1,4,3,0,16,3.0,4.0,2.0,3,4,11,0,0,1,0,0,0,0,0,0,1,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,3348,99810,4,21,2,3,3,1,3,4.0,4.0,2.0,3,1,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
1,3349,124900,3,13,1,4,3,0,3,2.0,3.0,4.0,3,0,2,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1,3350,26570,3,11,2,3,4,0,7,2.0,4.0,2.0,3,1,0,0,0,0,0,0,0,0,1,0,3,4,1,2,2,0,1,0,0,1,0,0,0,0,1,1
1,3351,135910,4,20,3,3,3,1,2,3.0,3.0,3.0,2,2,2,0,0,0,1,0,0,0,0,0,3,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0
1,3352,66960,3,11,4,4,3,0,2,4.0,1.0,1.0,3,2,2,0,1,0,0,0,0,0,0,0,1,2,0,2,3,0,1,0,0,1,0,0,0,0,1,1
0,3353,20580,3,14,1,3,3,1,1,2.0,3.0,3.0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,3354,88650,3,11,2,2,3,1,1,2.0,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,3355,59400,3,16,2,1,2,0,5,3.0,3.0,3.0,2,0,3,0,1,0,0,0,0,0,0,0,2,2,1,2,3,0,0,1,0,0,0,0,1,0,1,0
1,3356,59140,3,16,1,3,3,1,3,3.0,1.0,3.0,4,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,3357,26220,4,23,1,4,3,0,6,3.0,2.0,3.0,3,0,4,0,0,0,0,0,0,1,0,0,3,0,2,3,1,0,1,0,0,1,0,0,0,0,1,0
1,3358,121850,3,14,1,3,3,0,7,2.0,3.0,4.0,2,5,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
0,3359,106090,4,22,3,1,3,0,10,4.0,4.0,1.0,3,0,7,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,3360,43450,3,15,2,2,2,0,26,1.0,2.0,2.0,3,1,7,0,0,0,0,0,0,0,1,0,1,5,2,2,2,0,1,0,0,1,0,0,0,0,1,0
0,3361,21770,3,18,1,4,3,0,0,4.0,3.0,2.0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,1,0,0,0,0,1,0,0,1,0
1,3362,27930,3,16,2,2,3,0,9,4.0,3.0,2.0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,3363,79180,3,12,1,4,2,2,6,2.0,4.0,3.0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
0,3364,87890,3,11,2,3,3,3,15,4.0,1.0,3.0,4,5,11,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0
0,3365,23890,3,12,1,3,2,1,3,3.0,2.0,3.0,4,0,2,0,0,1,0,0,0,0,0,0,1,3,0,1,3,0,0,1,0,0,1,0,0,0,0,0
0,3366,32120,3,15,1,2,2,1,1,3.0,2.0,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
0,3367,192320,3,14,2,4,3,1,1,1.0,2.0,2.0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0
0,3368,22670,3,19,2,3,2,3,7,3.0,1.0,3.0,2,0,7,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,2,0
0,3369,195170,3,13,1,4,3,0,18,4.0,1.0,3.0,5,2,17,0,0,0,0,0,0,1,0,0,2,0,2,2,1,0,1,0,0,0,0,1,0,0,1,0
1,3370,24360,3,13,2,3,1,0,11,3.0,3.0,3.0,3,3,9,1,0,0,0,0,0,0,0,0,2,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0
0,3371,160640,3,15,2,3,3,1,1,4.0,2.0,4.0,3,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,3372,27070,3,11,3,3,3,0,1,1.0,1.0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,3373,190680,3,12,4,4,3,0,9,4.0,4.0,1.0,1,8,5,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,3374,39310,3,19,1,3,2,0,1,4.0,2.0,3.0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,4,0,0,1,0,0,1,0,0,0,2,0
0,3375,37300,4,25,4,3,3,1,8,3.0,1.0,4.0,4,6,3,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,3376,22320,3,12,3,3,3,1,16,3.0,4.0,3.0,2,3,7,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1
1,3377,44650,3,13,4,4,3,0,5,2.0,4.0,3.0,3,1,4,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,3378,30720,3,14,3,4,2,0,14,1.0,3.0,1.0,3,11,7,0,1,0,0,0,0,0,0,0,1,2,1,1,2,0,0,1,0,0,1,0,0,0,1,1
0,3379,33190,3,12,2,1,3,1,9,3.0,2.0,2.0,3,0,8,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0
0,3380,192020,3,12,1,1,3,0,3,3.0,4.0,3.0,5,0,2,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,1,0,0,1,0,0,0,0,2,0
0,3381,136750,3,15,3,3,2,3,5,3.0,3.0,3.0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,3382,29110,3,17,1,4,3,2,9,4.0,4.0,2.0,3,7,8,0,0,1,0,0,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0
1,3383,59570,3,14,4,2,1,1,1,4.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,2,0,0,1,0,0,0,1,0,0,1,1
0,3384,39200,3,16,1,3,3,1,17,3.0,3.0,4.0,3,15,2,0,0,0,1,0,0,0,0,0,3,1,2,2,3,0,1,0,0,0,0,0,1,0,1,0
0,3385,64340,3,14,1,4,2,1,8,3.0,3.0,4.0,3,7,7,0,0,0,0,0,0,0,1,0,3,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0
0,3386,100480,4,23,2,3,3,1,5,3.0,4.0,3.0,2,1,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
1,3387,109380,3,14,2,2,1,2,10,4.0,4.0,3.0,2,0,8,1,0,0,0,0,0,0,0,0,3,0,1,1,3,0,0,1,0,1,0,0,0,0,1,0
0,3389,65450,3,15,1,4,3,0,1,2.0,2.0,2.0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,0,1,0,0,1,0,0,0,0,0,1
0,3390,69310,3,11,3,4,3,0,19,3.0,3.0,4.0,3,2,7,0,0,0,0,0,0,0,1,0,3,1,2,2,0,0,1,0,0,1,0,0,0,0,2,0
0,3391,48980,3,13,2,1,3,1,7,1.0,4.0,3.0,3,0,7,0,0,0,0,0,0,1,0,0,3,5,1,1,2,0,0,1,0,1,0,0,0,0,0,0
0,3392,25930,4,21,2,4,3,0,3,3.0,1.0,3.0,2,1,2,0,0,0,0,0,0,1,0,0,2,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,3393,194360,3,19,4,3,3,2,10,4.0,3.0,3.0,4,6,0,0,0,0,0,0,1,0,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3394,27230,3,11,1,5,2,1,0,4.0,1.0,3.0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1,0,0,0,1,0,0,0,0,1,1
0,3395,34790,3,12,2,2,3,0,3,2.0,4.0,3.0,3,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1,3396,27940,3,19,3,1,3,1,5,4.0,4.0,3.0,2,0,2,1,0,0,0,0,0,0,0,0,3,5,0,2,1,0,1,0,0,0,0,1,0,0,1,0
1,3397,52490,4,21,1,1,2,2,5,4.0,4.0,2.0,2,1,3,0,0,0,0,1,0,0,0,0,3,2,3,2,4,0,0,1,0,1,0,0,0,0,1,0
0,3398,21760,3,14,2,3,2,1,6,3.0,2.0,3.0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0
0,3399,168720,3,15,1,3,3,1,18,1.0,3.0,4.0,2,0,11,0,0,1,0,0,0,0,0,0,3,2,2,2,1,0,0,1,0,0,0,0,0,1,2,0
0,3400,34850,3,17,2,4,3,2,2,3.0,2.0,3.0,2,2,2,0,0,0,0,1,0,0,0,0,1,4,0,1,4,0,1,0,0,0,0,0,0,1,1,0
1,3401,66440,3,12,1,3,4,0,9,4.0,1.0,3.0,3,0,8,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
1,3402,55820,3,16,2,4,3,0,9,4.0,4.0,3.0,3,0,7,0,0,0,0,0,0,1,0,0,2,3,0,2,0,0,0,1,0,0,0,1,0,0,1,0
0,3403,40000,3,12,2,3,2,0,5,1.0,3.0,3.0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,1,1
1,3404,134960,3,18,2,3,3,1,12,4.0,3.0,3.0,3,1,5,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,1,0,0,0,0,0,1,0,1,0
0,3405,32100,3,17,1,3,2,2,2,3.0,3.0,2.0,5,0,2,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,1,0,2,0
1,3406,190450,3,11,3,3,3,3,8,4.0,3.0,3.0,2,0,7,0,1,0,0,0,0,0,0,0,3,5,1,2,3,0,1,0,0,0,0,1,0,0,1,0
1,3407,118490,3,16,1,3,3,1,4,4.0,3.0,3.0,3,3,2,1,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,3408,20700,3,13,3,3,2,3,4,3.0,2.0,1.0,1,0,2,1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,3409,65020,3,12,2,2,3,0,4,3.0,1.0,3.0,3,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0
0,3410,32300,3,12,2,4,3,1,0,2.0,4.0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3411,136030,3,13,1,3,3,1,10,3.0,3.0,3.0,2,0,8,0,0,1,0,0,0,0,0,0,1,4,2,3,4,0,0,1,0,0,0,1,0,0,1,0
1,3412,119960,3,19,1,4,3,2,16,3.0,3.0,2.0,3,10,1,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1,3413,56050,3,12,5,3,2,1,8,2.0,1.0,2.0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,3414,63970,3,17,2,2,3,1,1,4.0,1.0,3.0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,3415,191440,3,11,1,4,3,0,3,2.0,2.0,3.0,3,1,2,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,2,1
1,3416,175840,4,20,2,3,3,0,8,4.0,4.0,3.0,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,3417,49070,4,21,2,3,3,1,4,2.0,1.0,2.0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
0,3418,45540,3,11,2,4,3,2,2,1.0,3.0,3.0,3,2,2,0,0,0,0,0,0,0,1,0,2,0,1,2,1,1,0,0,0,0,0,1,0,0,1,0
0,3419,54150,3,11,1,3,3,1,15,3.0,3.0,3.0,1,4,8,0,0,0,0,0,1,0,0,0,2,0,2,2,3,0,0,1,0,0,0,1,0,0,1,0
0,3420,47410,3,16,2,3,3,0,2,4.0,3.0,3.0,3,2,1,0,0,0,0,0,0,1,0,0,2,0,0,2,3,0,1,0,0,1,0,0,0,0,1,0
0,3421,21150,3,18,3,3,4,0,21,4.0,4.0,3.0,3,11,8,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,1,0
0,3422,31610,3,13,2,3,3,2,3,1.0,4.0,3.0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,3423,57450,3,17,5,3,3,3,3,2.0,4.0,2.0,4,1,2,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,3424,23730,3,14,1,4,4,1,1,4.0,3.0,4.0,3,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2,3,0,1,0,0,0,0,0,0,1,1,0
0,3425,33100,4,22,2,3,4,1,1,1.0,4.0,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,5,0,2,2,0,0,1,0,0,0,1,0,0,1,0
1,3426,186650,3,12,5,4,2,0,5,3.0,4.0,3.0,3,4,3,0,0,1,0,0,0,0,0,0,2,3,3,3,1,0,1,0,0,0,0,1,0,0,1,0
0,3427,44850,3,11,2,3,4,1,1,1.0,2.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,2,0,0,1,0,0,1,0,0,0,1,1
1,3428,27890,3,13,2,2,2,1,8,3.0,2.0,3.0,2,6,7,0,0,0,0,0,0,0,1,0,1,5,1,3,1,0,1,0,0,1,0,0,0,0,2,0
0,3429,58280,3,13,2,1,3,0,21,2.0,3.0,3.0,0,5,10,0,0,0,0,0,0,1,0,0,3,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0
1,3430,23260,3,14,1,2,4,0,1,2.0,4.0,3.0,3,0,0,0,0,1,0,0,0,0,0,0,2,4,1,2,4,0,1,0,0,0,0,0,0,1,1,0
1,3431,135250,3,17,1,1,2,1,2,2.0,1.0,3.0,4,2,2,0,0,0,0,1,0,0,0,0,2,4,0,1,4,0,1,0,0,1,0,0,0,0,0,1
1,3432,14200,3,13,4,4,4,1,32,1.0,4.0,3.0,2,6,9,0,1,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,0,0,1,0,0,1,1
1,3433,80200,3,11,1,3,3,1,12,4.0,4.0,3.0,2,11,11,1,0,0,0,0,0,0,0,0,1,3,2,2,1,0,1,0,0,1,0,0,0,0,1,0
0,3434,36880,3,11,1,2,2,0,18,4.0,3.0,3.0,3,0,13,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0
0,3435,54820,3,18,4,4,3,0,17,3.0,1.0,3.0,3,15,14,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1
